song_name,name,song_id,cluster
Addicted To Love,Robert Palmer,5izGeTxueiFX1UPFGohY9w,1
Addicted To Love,Eric 'ET' Thorngren,5izGeTxueiFX1UPFGohY9w,1
Two Divided by Zero - 2001 Remaster,Pet Shop Boys,20TeoYeZ5xBaP0g2IDBD1z,1
Something Good,Utah Saints,22AvpWbOtNTiem8jKDk8QO,2
Give Him a Great Big Kiss,The Shangri-Las,1NN8xAxVNnkuXAptEvfhnT,2
Trials Of A Modern Man,vangoffey,0yj1P83r1DEkxhW0upc25K,3
The Night Hank Williams Came To Town,Johnny Cash,5U95fExKrJhXj2oTy26Ihx,2
The Night Hank Williams Came To Town,Waylon Jennings,5U95fExKrJhXj2oTy26Ihx,2
"Aquarius/Let The Sunshine In (The Flesh Failures) - From the Musical ""Hair""",The 5th Dimension,0HZlND4giwzgolBpaNIRGV,2
DJ Culture - 2003 Remaster,Pet Shop Boys,5KTJEPACS1HJzIazeLQXA0,1
Raindrops Keep Fallin' on My Head - Warchild Version,Manic Street Preachers,0O2iMm1BvXI74qSUE8Z1ez,1
Son Of My Father,Chicory Tip,3Jwalo4hQy4AHqtnyGUoMk,2
The Isle Of Arran,Loyle Carner,2YQ1cc9xWnp5qI08rKt6wv,3
Dance Stance,Dexys Midnight Runners,2kL9sdbolZUoZVyEYXSkko,3
Cuddly Toy,Roachford,7D88UPDgOxn32w8gqBcCWv,3
Love On A Farmboy's Wages - 2001 Remaster,XTC,4TeFiXTZZwL5jKysSkCTsl,1
Love Is Like An Itching In My Heart,The Supremes,59tAS0swoeibMJQzySh6FH,3
Word on a Wing - 1999 Remaster,David Bowie,2J5Bl6r3YvqXDpnvXbRiES,2
Me and Jane In a Plane,The Pasadena Roof Orchestra,3hhIXCWUb2WOcHEDhimBfX,0
Is She in Your Town?,Curtis Lee,0GLFbt2ZxT5wRRen1avTFf,3
All Of My Heart - Edit,ABC,3FLCcwQc5gX3xPH7ZyUZlA,2
"Sing, Sing, Sing",Benny Goodman,5L8ta4ECl5zeA6bGqY7G38,4
The Caterpillar,The Cure,6rH2JRSsG4PInKoUOcshrX,1
Roll over Beethoven,Electric Light Orchestra,36mDXM4JS6ovRFGwSpK2KW,3
Shining Light,Ash,3wPNM7ycmDe1DP846UiVnC,1
In-A-Gadda-Da-Vida - Single Version,Iron Butterfly,41TqRBgF4Ahyr4vGmZVk8b,1
It's All Coming Back to Me Now,Céline Dion,2JRicL2f8tJl9TiQlH7vbJ,0
Her Mind Is Gone - Remastered,Professor Longhair,5yu2KIXOJBt9begA1r5UGR,1
Mr. Bellamy,Paul McCartney,2tkd7PcvurhpB2EOaur6KO,0
El Condor Pasa (If I Could),Simon & Garfunkel,30XfqPUitxPc3RlBAtyoVq,4
I'm In Love Again,Fats Domino,1ziuig2ToeMoKcWOt0xRnj,0
Glory,Thea Gilmore,0U5ou7esQT7HF1ezreVIcL,3
Louie Louie,Motörhead,7BwYSuWTyfcG3vtp1SnP7n,1
Perfect 10,The Beautiful South,31b8otrq8xVEho2byLRkrd,2
America Is Not the World,Morrissey,2rTwIk7833T31XpC8ClqeQ,1
Feudin' Banjos (Duelling Banjos),Arthur Smith,0rgLGpORzVPPM7htNCVXBX,1
Feudin' Banjos (Duelling Banjos),Don Reno,0rgLGpORzVPPM7htNCVXBX,1
Monster Mash,"Bobby ""Boris"" Pickett",7a3FSn0j9aPPiOdLSGDPH5,3
"Tchaikovsky: The Nutcracker, Op. 71, Act II: No. 12d, Divertissement. Trepak, Russian Dance",Pyotr Ilyich Tchaikovsky,6kHWawEbq5Vcyp8nSHhGjs,0
"Tchaikovsky: The Nutcracker, Op. 71, Act II: No. 12d, Divertissement. Trepak, Russian Dance",Sir Simon Rattle,6kHWawEbq5Vcyp8nSHhGjs,0
"Tchaikovsky: The Nutcracker, Op. 71, Act II: No. 12d, Divertissement. Trepak, Russian Dance",Berliner Philharmoniker,6kHWawEbq5Vcyp8nSHhGjs,0
Life Is A Lemon And I Want My Money Back,Meat Loaf,5mv2a02p47YqxLtRUFCQk9,2
Krazy Krush,Ms. Dynamite,0u8vgGmxsWqT3AMNp2TXeS,1
Vagabonds,New Model Army,41bdgBL7tjwQOl7RpwubKU,2
My Bag,Lloyd Cole and the Commotions,3ZxXs3kvAG4xARUodulb84,1
Twenty Flight Rock,Eddie Cochran,3VCmwBZA2iUzIsVGoZXYAT,2
On A Plain,Nirvana,4PvPoT47fABUMGfkMcJOWv,1
She's My Baby,Johnny O'Keefe,57IK45e6kRER0cz1g8EZxf,0
Half the World Away,Oasis,1OBTq57HMVMIxFwVCPcgDA,1
Ain't She Sweet - Anthology 1 Version,The Beatles,3OUpVpFeNx5jeInhHqiNfs,1
Spice Up Your Life,Spice Girls,5qGwqO0lkbBXw4xNfzT7SF,1
New York Girls,Bellowhead,4o3VdVTARVaeJdvdJOkXbV,1
Steppin' Out With My Baby,Fred Astaire,16XegBhsozta1GH3t5LGSm,4
Only the Good Die Young,Billy Joel,0g0B9WQETtQVQnyRuHoCFw,1
Kill Your Television,Ned's Atomic Dustbin,4rFSKJs5xEW80EUSIdgMwV,2
Brothers In Arms,Dire Straits,0CzeAbfKFnxnWjwo5iYiCG,4
Great Gosh A'Mighty,Little Richard,4awKWodSGSw8UfzwBifAqZ,1
I Am The Black Gold Of The Sun,Rotary Connection,2xVtBEcsM6s2RsH8wkirhS,0
I Am The Black Gold Of The Sun,Minnie Riperton,2xVtBEcsM6s2RsH8wkirhS,0
Promised Land,Elvis Presley,0SSKHTfyUmL8JUQtfpKcfB,2
My Favorite Things,Julie Andrews,1iCHl2R7xoEsh7CvYe5Ej0,0
Mickey,Toni Basil,4Gnl12vioGd6lgIjeYcMCl,1
California Love,2Pac,3ZOVyBwQc5U7WNF7x0t9Uo,2
You Can't Keep a Good Man Down,The Clint Boon Experience,1NdigOnDrg35hk7iIsGYgX,3
Look Back in Anger - 1999 Remaster,David Bowie,5HKi6OsSg3qngxfuZeLmyX,2
To the Birds,Suede,1fZu5UnUcWWKXrDerYkVUj,1
Disappearing Act,Gretchen Peters,6OxkhJK14xSpjwbt0HbstK,4
Eyes Without A Face,Billy Idol,0pUVeEgZuNyFzIMKp67RbS,2
Sunshine Superman - 2005 Remastered Version; Mono,Donovan,6HPxuDcDYHPAfyxIm796Cd,1
When I Was A Youngster,Rizzle Kicks,5C533vZL4JiXAYswiL9r7J,2
Baby Come Back,The Equals,1pcl1Mvn2iTFbsvE61n1Co,1
Everybody Needs Somebody to Love,Solomon Burke,4NL8D4RQsC6ux6eI3m3Lg5,2
A Song For The Lovers,Richard Ashcroft,7a90gal9tr3yS8bEXUvu8D,3
Date With The Night,Yeah Yeah Yeahs,21M6YAySMPv9qQwtqIL42A,1
Dirty Mind,The Pipettes,2dbdIS2rqnAsL2kGIC92So,2
(Today I Met) The Boy I'm Gonna Marry,Darlene Love,2VVH86uKy0U84loFlseCR2,3
Do You Want the Truth or Something Beautiful?,Paloma Faith,506wp0hmq9xDh3SPEpXTpv,1
Two Doors Down,Mystery Jets,5JSF5Nhw9W6j9qt74rYTa7,3
The Man,Aloe Blacc,4e6ZN0EcEqYx74BTC5xQzy,3
I Wanna Destroy You,The Soft Boys,28iviMPFNRTW7oTlLcM8Sl,2
Stop,Sam Brown,2IWYi4NJyJvhpJVjVs2pm8,0
Stop,Pete Brown,2IWYi4NJyJvhpJVjVs2pm8,0
Handbags & Gladrags,Rod Stewart,2CuqGXetnO2gY5g3SA3c9O,0
Calls to Tiree,Hamish Hawk,437JhWZSfWGY9xnPvIzw6j,1
Singin' In The Rain,Gene Kelly,5U3MkUWTpzj37A33GboDtv,0
Buenos Aires,Andrew Lloyd Webber,0hwEY952usByGLhpdVP0LB,2
Buenos Aires,Julie Covington,0hwEY952usByGLhpdVP0LB,2
Secret Love,Doris Day,5wzjc23Qsn7wN75eLMvFEc,0
When The Lights Go Out,Jimmy Witherspoon,2W3I6fWwt2VFyJn8j6ijxB,4
Diamonds and Pearls,Prince,4mfyehYgUP2V8jsjW9UzYj,2
The Bitterest Pill (I Ever Had To Swallow),The Jam,4FNwrhEtMgsx9BwnLdBjBb,1
The Wild Rover,The Pogues,6JyYNPLalPgGa7XnclF5FO,0
Sonic Boom Boy,Westworld,3zsCb3gPynjWrL5R3yY6EL,2
Let Me Go,Gary Barlow,0H1GWNCOu7BcrxufcFgo9Z,1
Why Won't You Give Me Your Love?,The Zutons,3GQe9qKWaYNOoLprujKb5J,1
Mama Weer All Crazee Now,Slade,2Gp23sr178DBntGtqKnJez,3
Struck Dumb,Lucky Soul,4aSSkyCaCG71RpBTZzjb34,2
Call Me Names,Echobelly,7vRgLsBWeS3VjswhXAZ40E,2
Dear Lord And Father Of Mankind,The Celebration Choir,7B5jbXa07UGVzFO07kX0LW,0
Dear Lord And Father Of Mankind,The Salvation Army Citadel Band - Sheffield,7B5jbXa07UGVzFO07kX0LW,0
Human Behaviour,Björk,6Kz3o55LxMA11GbvFXHFtX,1
Pump Up The Jam,Technotronic,4zsum9KJeg5lgfcNMkvvZU,3
Spooky,Dusty Springfield,3MtP9T0WF4xbIo8vqHYeXM,3
Hold Me Close,David Essex,0p57RyGtnyrije5NAY1WHV,2
Rivers of Babylon,Boney M.,3FApzuSz5ZowxoZOH7JaHo,2
You Don't Care About Us - Radio Edit,Placebo,3bQD9R4QZSfPLQmqZyMXGw,1
The Great Rock 'N' Roll Swindle,Sex Pistols,18wiCEC2cQzuT0kyw81X4E,1
The Great Rock 'N' Roll Swindle,Edward Tenpole,18wiCEC2cQzuT0kyw81X4E,1
Photograph,Ringo Starr,1hwN2eAwsXgktvw9Qe8TrP,1
The Greatest Show,Hugh Jackman,4ylWMuGbMXNDgDd8lErEle,3
The Greatest Show,Keala Settle,4ylWMuGbMXNDgDd8lErEle,3
The Greatest Show,Zac Efron,4ylWMuGbMXNDgDd8lErEle,3
The Greatest Show,Zendaya,4ylWMuGbMXNDgDd8lErEle,3
The Greatest Show,The Greatest Showman Ensemble,4ylWMuGbMXNDgDd8lErEle,3
A Rockin' Good Way (To Mess Around And Fall In Love),Dinah Washington,4ydSzWwxqtNdP4VPfQe8bf,0
A Rockin' Good Way (To Mess Around And Fall In Love),Brook Benton,4ydSzWwxqtNdP4VPfQe8bf,0
One Inch Rock,T. Rex,2owDYvWMn1Woh3rbFjH3I0,0
You and I,Richard Hawley,3mHL6KMXtHqWR23IJuHFOx,3
Shake Your Money,Black Grape,5dZ2lKB7JPDr4D8i4R6rjF,3
Neighbourhood,Space,4pHPIxOJnGf0zwX5GCSVBW,3
"When the Going Gets Tough, The Tough Get Going",Billy Ocean,7uEhDh2dp3ka84LHWR15H4,1
True Blue,Madonna,7azOuDeJGbxt5mvq3GQHXp,2
Duchess,My Life Story,1Xh8uu9wu8WslXgOHW2dkW,2
Duchess,Pete Smith,1Xh8uu9wu8WslXgOHW2dkW,2
"Hey, That's No Way to Say Goodbye",Leonard Cohen,1xFlysJjoUDe9MocaBSDWK,0
Do Anything You Wanna Do,Eddie & The Hot Rods,4kIEopVGhOopMKznwhIJlq,2
Detonation Boulevard,Sisters of Mercy,2sx2UjeSRkacZpvcundAY0,3
Falling,McAlmont & Butler,6fFgG8tKjAXOiufBiPJhqR,1
No Action,"Kitty, Daisy & Lewis",3lJZw9bS9cxlsS5Up9mqaq,3
This Must Be the Place (Naive Melody) - 2005 Remaster,Talking Heads,6aBUnkXuCEQQHAlTokv9or,2
"Drink up Thy Zider - Live at the Royal Oak, Nailsea, Zummerzet",Adge Cutler,2EKdln1UaHD3jHcgEnhTZf,0
"Drink up Thy Zider - Live at the Royal Oak, Nailsea, Zummerzet",The Wurzels,2EKdln1UaHD3jHcgEnhTZf,0
Lip up Fatty,Bad Manners,5myzkbUsDzFuGjSdYXl7dV,2
Brown Eyed Handsome Man,Chuck Berry,2iBM7XvFItUTs69cjYXW9c,0
Shiny Happy People,R.E.M.,3sw1PM6wj5aUq3kDrHJsk8,2
England - 2012 Remaster,Carter The Unstoppable Sex Machine,2wWmoL2ccZKh13vImI99bL,0
In a Broken Dream,Kathryn Williams,4K5iQbxWrT5W2OBHlXqwbN,4
Dead Ringer for Love (with Cher),Meat Loaf,7bIDaH8LtUT89nz5bpShPY,3
Dead Ringer for Love (with Cher),Cher,7bIDaH8LtUT89nz5bpShPY,3
Between The Devil And The Deep Blue Sea,Helen Forrest,3dOK24ZvLOlPjYktKZbckJ,0
I Know You Got Soul,Eric B. & Rakim,1kozLsttfU4Z8q4XIMQQzj,3
Wear My Ring Around Your Neck,Elvis Presley,5DqtkUm6i8NhXR04oGz9k5,0
Don't Sit Under The Apple Tree (With Anyone Else But Me) - 1942 Single Version,The Andrews Sisters,0xODZnRlOLGs89qJ7d7GuD,0
Honeysuckle Rose,Fats Waller,4ZLIaFCNQcy8cR16kjkwwd,0
End Of The Line,Traveling Wilburys,4HA2jo7wkMdN1lmLO6ryzE,1
Someday,The Strokes,5PMNuabTV5BaTahIawahcp,2
L-O-V-E,Nat King Cole,2duPMDrCtI7XmFK8P3bILq,0
Dance the Body Music,Osibisa,74ZV02rTNGS72yVMhuydmg,3
Over The Rainbow,Eva Cassidy,3LW0WUtgT8ZoOopqdFnnyS,0
P.Y.T. (Pretty Young Thing),Michael Jackson,1CgmY8fVN7kstVDZmsdM5k,3
Something in the Air,Thunderclap Newman,67nkKj0cFCkMllKKvPH0uu,3
Pushing up Daisies,The Colourfield,683UyR1mDKTdof6J2GUd4V,2
I Was Right And You Were Wrong,Deacon Blue,5Xz2MHZrv2iWk8GugvpmN8,3
Aquarius,Galt MacDermot,0WviwuG403gqtW6bZevBpP,2
Aquarius,Tom Pierson,0WviwuG403gqtW6bZevBpP,2
Moon River(Vocal Audrey Hepburn),Henry Mancini,5iGleL7HpEThuuYQ3us2jh,0
Heroes,Peter Gabriel,63KjwWnFgpuXJlLG3WjSfz,4
Music Is My Radar,Blur,6vAyorp6mmYW6CjgsCtL03,2
So Long & Thanks For All The Fish (Reprise) - Reprise / Score,Neil Hannon,29v3q8AIrOkdfIyQ36yK87,0
The Mikado / Act 1: 7. Behold the Lord High Executioner,Arthur Sullivan,48ub6unlVnkgwpY3JXie4f,0
The Mikado / Act 1: 7. Behold the Lord High Executioner,John Reed,48ub6unlVnkgwpY3JXie4f,0
The Mikado / Act 1: 7. Behold the Lord High Executioner,The D'Oyly Carte Opera Chorus,48ub6unlVnkgwpY3JXie4f,0
The Mikado / Act 1: 7. Behold the Lord High Executioner,Royal Philharmonic Orchestra,48ub6unlVnkgwpY3JXie4f,0
The Mikado / Act 1: 7. Behold the Lord High Executioner,Royston Nash,48ub6unlVnkgwpY3JXie4f,0
That's What I Think,Cyndi Lauper,3DfigA24iWKac3U3GqjUwR,1
Just My Imagination (Running Away With Me),The Temptations,02JkzEws7f7DV0bGRNFF9h,0
Try Try Try,Julian Cope,6Rgx8r08rwOsYxw1JbeEQG,1
She Bangs the Drums - Remastered 2009,The Stone Roses,3clIHVzJ9J2rvvrFUKLICo,2
Keep On Running - Mono Version,The Spencer Davis Group,4gIBVzdQutBd809V7cxyhg,2
Can't Take My Eyes off You,Frankie Valli,6ft9PAgNOjmZ2kFVP7LGqb,1
Enola Gay - Remastered 2003,Orchestral Manoeuvres In The Dark,3NYCaxkggl0Hh8vQptSUvV,3
The One and Only,Chesney Hawkes,2P6lURS2y0Hbks1hnHfm6G,1
Coleen,The Heavy,4syhvyXZA5SxqtC9YRRyZf,3
Coleen,The Dap-Kings Horns,4syhvyXZA5SxqtC9YRRyZf,3
Walk Of Life,Dire Straits,4tyl9OMKMG8F2L0RUYQMH3,1
Voyage voyage,Desireless,2d8D7uk3tbAThjRkdfrx9c,3
Break My Stride,Matthew Wilder,1mCsF9Tw4AkIZOjvZbZZdT,2
Gimme Some Lovin' - Single Mix,The Spencer Davis Group,0g6UcrVsACnRJyTGX6uSHu,2
(I Never Promised You A) Rose Garden,Lynn Anderson,6qM5etf5ZupLcAQYgnaIcJ,1
Curse of the Contemporary,LUMP,15fTkB0iefgqfNJuH2y4o1,3
Curse of the Contemporary,Laura Marling,15fTkB0iefgqfNJuH2y4o1,3
Curse of the Contemporary,Mike Lindsay,15fTkB0iefgqfNJuH2y4o1,3
The Laughing Policeman,Charles Penrose,07WguvDmFHBEchXIBke8RG,0
Intermission,Scissor Sisters,4gxqiHZWsGwOdqEIOW2xZf,0
So Lonely,The Police,0RnV8FlBnVaBok92l6GKz7,2
Outside,George Michael,6SfWgcAHkQo3SMRvRIzJm6,3
Spectrum,Florence + The Machine,0UxdQY2dOj37nzm2dW3MCu,3
When You Are Young,Suede,6a8XA2L0q7blrQCzFKA75y,1
You Are The Sunshine Of My Life,Stevie Wonder,5fsZDGXY1HwvsOEym78Oqr,0
Time For Heroes,The Libertines,79hW2iblmoT71PtfEj40Rn,1
Love in the First Degree,Bananarama,2qjWA8QruRCkoFZUQJR4SQ,1
Keep On Walking,Jem,33yYi8e9nycMKgTrZ0Z4ed,1
Flaming Pie,Paul McCartney,2O1HbkCoWz8mamucQ1lK0U,1
Love Is The Drug,Roxy Music,3wtMkvedoWMQ3XTKv7tqcZ,1
So You Win Again,Hot Chocolate,1tMi57U5Nkk6qRZSNwbzQr,2
Can You Dig It?,The Mock Turtles,4I2NKxhquiPgkqAZzknh9J,1
Fujiyama Mama - Remastered,Wanda Jackson,5Gpuzr7plzubwxlvEcn6Xj,1
Woo-Hoo,The Rock-A-Teens,3ZT8SbCQr5U6uAwRQhwCVr,0
The Great Gig In The Sky - 2011 Remastered Version,Pink Floyd,25tZHMv3ctlzqDaHAeuU9c,0
Build Me Up Buttercup,The Foundations,6sPOmDulFtLzfX25zICNrC,1
Big When I Was Little,Eliza Doolittle,4RcriZ7GVTxqzAWaCLP4nT,1
King of New York,Fun Lovin' Criminals,15X00ewGvzud1B5KGoq3qM,2
Dragging Me Down,Inspiral Carpets,673d2GYJBanOhZ1hkPXiPG,3
Something to Talk About,Badly Drawn Boy,19E2YpE9tkHhOdknSEIgHB,1
Jumping Someone Else's Train,The Cure,7tbNbbrBBJMOYpOjghqrxE,3
I Feel the Earth Move,Martika,0wXwJ0AvPhCUlDxWhbiukW,2
Something To Remember Me By,The Horrors,3iyfg1RwpatVcqfMshEplN,1
It's a Mystery,Toyah,15fdjzKpxFAQcFpmwbsB9a,1
Let 'Em In - Remastered 1993,Wings,2xAacCD0MW3UBFugKVHbJc,2
The Power (Remastered),Suede,7uOzeMnVu3i6rS7kNXPQJL,2
"Doctor Who (Original Theme) [From ""Doctor Who""]",Ron Grainer,5dxWU9epbOtZ0XHv60tydp,0
"Doctor Who (Original Theme) [From ""Doctor Who""]",Delia Derbyshire,5dxWU9epbOtZ0XHv60tydp,0
Into the Clouds,The Sound of Arrows,18PHrZHeKnUDOEew5OEKyk,1
Astronomy Domine - 2011 Remastered Version,Pink Floyd,2iEKKLe3gqqm2EmXbMq8cy,0
The Final Comedown - 2012 Remaster,Carter The Unstoppable Sex Machine,5cvCETcnMepnjbVzPkvVxi,0
Pale Shelter - 2nd Single Version,Tears For Fears,3r3obq56XEQyFXQwlkiNUX,3
Tear It Up - Remastered 2011,Queen,5pNxycmDYd8wSlSO5y47ai,1
This World of Water,New Musik,6vIKb0rpUbUuVE7iNR8asW,3
I'm a Believer,EMF,6v4vrGOw5SCwgtiLhgyTTV,1
I'm a Believer,Reeves & Mortimer,6v4vrGOw5SCwgtiLhgyTTV,1
Zorba the Greek: Zorba's Dance,Mikis Theodorakis,30Lj5KKGd8IUEK0s5N3ccN,0
Shrimp And Gumbo - Remastered,Dave Bartholomew,4z3StnQMuFkdlf7KOWCO6v,4
"Masquerade, Ballet Music - Suite from the Music to the ""Drama of Lermontov"": I. Waltz",Aram Khachaturian,23Yr6m2F21cfsTiOzVteVA,0
"Masquerade, Ballet Music - Suite from the Music to the ""Drama of Lermontov"": I. Waltz",Karen Khatchaturian,23Yr6m2F21cfsTiOzVteVA,0
"Masquerade, Ballet Music - Suite from the Music to the ""Drama of Lermontov"": I. Waltz",Moscow RTV Symphony Orchestra,23Yr6m2F21cfsTiOzVteVA,0
The Signal and the Noise,Juliet Turner,5pos5peQxww4Cg3aAFpxsG,3
To Speak Is a Sin - 2018 Remaster,Pet Shop Boys,4HR8ZqXPYvnTsC2o8up5FR,2
Going Down To Liverpool,Katrina & The Waves,3PXqtUx3rxFNSizxlZ8wkA,1
Good Day Sunshine - Remastered 2009,The Beatles,7HTH1ppjkkOe7RLoBDKXYJ,0
Nothing Ever Happens,Del Amitri,3jXF03tYOTMWempa7nrqTA,0
Star Trekkin' - Original Radio Version,The Firm,18HpAFKulQo3RzTvNxaFIe,2
"Another Op'nin, Another Show - From ""Kiss Me Kate""",Annabelle Hill,3UTQ778brABcHN4OWxcNIJ,0
"Another Op'nin, Another Show - From ""Kiss Me Kate""",Ensemble,3UTQ778brABcHN4OWxcNIJ,0
The Sick Bed of Cuchulainn,The Pogues,7wSco4c7DSaTvcrryRmy6S,2
Rhymin & Stealin,Beastie Boys,6yKldTTcSa2BdpKPEtdYp3,2
Anti-Hero,Taylor Swift,0V3wPSX9ygBnCm8psDIegu,1
Everyday,Slade,5qgGXHf4yXNk2Z1LzMQDCh,0
Rock and Roll Deserves to Die,The Darkness,1Rk8XGdWMkktoidlryRtVr,2
Why Didn't You Call Me,Macy Gray,25IRNTDODWIAKuLMFuacUb,2
It's All Right With Me,Bing Crosby,5IQpPea09ZfnPuXfZ56HEM,4
Amos Moses,Alabama 3,6x9gjB3L1xf0Clk8eg5xB7,1
Ain't She Sweet,Frank Sinatra,5EFhoV3f2MnAsroz3xbiEK,4
Together Alone,Sound of The Sirens,1jor9sLbCdRLnO6qg5D1wW,4
Heavy Action,Johnny Pearson,6SP08LzM3uNjIPgQxig2Jq,1
The Light Pours Out Of Me - Remastered 2007,Magazine,5fvhUWDLEpICmUCbZYda9N,2
Not Enough Purple Too Much Grey,The Clint Boon Experience,5i0JQqBVAVJJQN0JVpCUtD,1
Sitting Down Here,Lene Marlin,2NwXOuYLEbyhlQzDtoANul,1
Fashion Zombies!,The Aquabats!,6T2QCAFNrCOuLOJmF8H1dU,2
"Men In Black - From ""Men In Black"" Soundtrack",Will Smith,2FK7fxjzQEXD7Z32HSF0Hl,3
Go West - Original Version 1979,Village People,0SdfUMRHhcjxrMv5d9V1UP,1
Remember the Time,Michael Jackson,4jnFqNWeJCeCRHc4HCdxfd,3
Rumour Has It,Donna Summer,19JL1U4ufrDxZqkCmbt0vW,1
The Ship Song - 2010 Remastered Version,Nick Cave & The Bad Seeds,3Ybl3DyPcWsz5ZCliEo3l1,2
Ain't It Grand to Be Blooming Well Dead!,Leslie Sarony,2p81Ybyohw2fbbhmC48CAF,0
Bernadette,Four Tops,0LVvnJs7eOuHIkWwjWHEWF,2
Psychological,Pet Shop Boys,2BHLn5M9tjvrW2iFh6zzBR,1
To Be Free,Emilíana Torrini,0zr4tbmb93apnk8g2KztbS,4
Hungry Heart,Bruce Springsteen,1KsI8NEeAna8ZIdojI3FiT,2
Get the Girl! Kill the Baddies!,Pop Will Eat Itself,5YB5X21YhTWMFSn479AOEe,3
School's Out,Alice Cooper,5Z8EDau8uNcP1E8JvmfkZe,2
Alone in My Home,Jack White,7ztBSiUoGOT3DhsE5b9Kha,2
Ode to Boy - 2016 Remastered,Alison Moyet,4f11OZDpI9MRA77CRk7g7e,1
You're My Best Friend - Remastered 2011,Queen,5NpLjebPN2sTg5TYT3jEqq,1
Quarter to Three,Gary U.S. Bonds,50Vv9wrKJr05oh2vpuZNyj,1
They Don't Care About Us,Michael Jackson,3wuCCNCnBhJlwkIJTBZFiv,3
Plague Of Love,Katie Melua,5KuG5f2uNOBJTIGDlA1SZ4,3
Dressed For Success,Roxette,5hRXW7bDPwj08jTI74N3gg,2
Unbearable,The Wonder Stuff,0Uo2MxiYq2k41ANxQApE1s,1
"Tubular Bells - Opening Theme / From ""The Exorcist""",Mike Oldfield,6OKnTGbTUIGUqNFE7QzwO9,4
Harvest for the World,The Isley Brothers,4yumMRCiPOmwB9sfwJkTcB,2
The Legend Of Xanadu,"Dave Dee, Dozy, Beaky, Mick & Tich",4DYp1pEg6ebDJkChzvxjOi,2
2 Wicky,Hooverphonic,4NyKEVldCvokxpmeFBNNXI,3
Respect Yourself,The Staple Singers,4Y13tcnF3rc1SHfNyVTjAG,3
Eve Of Destruction,Barry McGuire,1Zi2ezNOqt9y9irC11xYpN,1
In the Name of Love,Thompson Twins,5j3BC1tiQ3WvsdUIRUT9fb,1
The Milkman of Human Kindness,Billy Bragg,4G074i79DWWRNRU940rnmo,0
Night Of Fear,The Move,20tPeoSqfltot4jDDLCLgq,1
Church Not Made with Hands - 2002 Remaster,The Waterboys,4MXz5NN0eKrgA64RnEORZx,1
Dreaming of You,The Coral,1YAy8hciwQxwW9ZMRXUR0X,3
Something For The Pain,She Drew The Gun,1iSf8W1Uh34LWnDs72T0Gz,3
Rearrange,Miles Kane,6f4V3llGPLYgv49ro7vXSE,3
Only the Lonely,Roy Orbison,0PkBTqRtN25z3oKasWoKlj,2
I Will Wait,Mumford & Sons,7AwvxYLlFmdoz0hQgyKtNU,1
"The Nutcracker, Ballet Suite, Op. 71a: I. Little Overture",Pyotr Ilyich Tchaikovsky,6ipktyokrAKsjIzvJrx8Z9,0
"The Nutcracker, Ballet Suite, Op. 71a: I. Little Overture",South German Philharmonic Orchestra,6ipktyokrAKsjIzvJrx8Z9,0
"The Nutcracker, Ballet Suite, Op. 71a: I. Little Overture",Alfred Scholz,6ipktyokrAKsjIzvJrx8Z9,0
Making Your Mind Up,Bucks Fizz,5tK13ThQnZJF1YOVjQ0FAx,1
"Stick It Out - 7"" Mix",Right Said Fred,6ooiMOWslvtXQWiReLsUjH,1
Attitude,Suede,3Ip4Q82Pp2Ahhrs89duEoB,3
Back To Life,Soul II Soul,7vvRkLPIvfjjmCIqNxBuEZ,2
Back To Life,Caron Wheeler,7vvRkLPIvfjjmCIqNxBuEZ,2
Better,Guns N' Roses,3nW5v0Htr1ySk8czTJIA2V,3
Hunting High and Low,a-ha,5tewIdMVsaJWN19ZnmnPNN,3
Tonight Is Forever - 2001 Remaster,Pet Shop Boys,42k1Zt7tvaUJeybomE2vfo,3
Boom Boom Afridi,The Duckworth Lewis Method,1c1RJbG9kKd7O1AyqxkWZU,1
Tell Me Baby,Garnet Mimms & The Enchanters,4U3NxdMXeHIGph2gjDyQqK,3
Far from Home - Remastered Version,Levellers,6a5ZWL0jaWAh9fK6rSEi65,1
Sit Down You're Rockin the Boat!,"Stubby Kaye (performer), Guys and Dolls Chorus",3aToI3Svr7mlDI0MPUuAti,0
Sweet Thing,The Boomtown Rats,2jaBgzo1WKU5LMgLncugk3,3
Good Times Bad Times - 1993 Remaster,Led Zeppelin,0QwZfbw26QeUoIy82Z2jYp,2
L'Anarchie Pour Le UK,Sex Pistols,5LHF3NBWENgl3QnhzUMRvG,0
L'Anarchie Pour Le UK,Louis Brennon,5LHF3NBWENgl3QnhzUMRvG,0
"Jeanie, Jeanie, Jeanie",Eddie Cochran,5PfH8VbWmKJaRWzhduaDaO,2
How Bad Can A Good Girl Be,Imelda May,6XwGkeR1Av39W2PQIuxfXX,3
Lucy In The Sky With Diamonds - Remastered,The Beatles,3FCnUhO6ao6hFRgCLPkSUE,1
You Shook Me All Night Long,AC/DC,2SiXAy7TuUkycRVbbWDEpo,2
My Angel Put the Devil in Me,Murray Gold,0wgWYyC6jkkdpG7Pm2QhV8,4
My Angel Put the Devil in Me,Yamit Mamo,0wgWYyC6jkkdpG7Pm2QhV8,4
If You Gotta Make A Fool Of Somebody,Bobbie Gentry,1EYvkfxHt6iczkp3iqb134,4
Being Boiled,The Human League,6rlRrK9tCZnoVTAk4te7AT,3
